Game,Genre,metascore,userscore,id
Headmaster,Sports,72.0,72.0,1447
Heart&Slash,Action,72.0,72.0,1448
Hearthstone: Heroes of Warcraft,Card Battle,88.0,61.0,1449
Hearthstone: Heroes of Warcraft - Blackrock Mountain,Strategy,82.0,60.0,1450
Hearthstone: Heroes of Warcraft - Curse of Naxxramas,Strategy,78.0,65.0,1451
Hearthstone: Heroes of Warcraft - Goblins Vs. Gnomes,Miscellaneous,84.0,62.0,1452
Hearthstone: Heroes of Warcraft - Journey to Un'Goro,Strategy,79.0,44.0,1453
Hearthstone: Heroes of Warcraft - The Grand Tournament,Strategy,84.0,42.0,1454
Hearthstone: Heroes of Warcraft - Whispers of the Old Gods,Strategy,85.0,54.0,1455
Hearts of Iron IV,Historic,83.0,72.0,1456
Heat Signature,Action,79.0,75.0,1457
Heaven's Hope,General,74.0,67.0,1458
Heavy Bullets,Action,72.0,76.0,1459
Heavy Fire: Red Shadow,Action,36.0,29.0,1460
Heavy Rain,Adventure,78.0,79.0,1461
Heavy Rain & Beyond: Two Souls Collection,Miscellaneous,78.0,83.0,1462
Hector: Badge of Carnage - Episode 1: We Negotiate With Terrorists,Action,75.0,71.0,1463
Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice,Action,73.0,66.0,1464
Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom,Action,70.0,75.0,1465
Hell Yeah! Wrath of the Dead Rabbit,Action,64.0,73.0,1466
Hellblade: Senua's Sacrifice,Action Adventure,84.0,78.33333333333333,1467
Helldivers,Action,82.0,74.5,1468
Hello Neighbor,Action,39.666666666666664,45.0,1469
Her Majesty's SPIFFING,Adventure,66.0,68.0,1470
Her Story,Adventure,86.0,60.0,1471
Here They Lie,Adventure,62.0,68.0,1472
Heroes of Might & Magic III - HD Edition,Strategy,65.0,43.0,1473
Heroes of Normandie,Miscellaneous,65.0,36.0,1474
Heroes of Ruin,Action,69.0,73.0,1475
Heroes of the Storm,Action,86.0,64.0,1476
Heroki,Action,68.0,72.0,1477
Hex: Shards of Fate,Miscellaneous,87.0,63.0,1478
Hexodius,Action,47.0,57.0,1479
Hexologic,Puzzle,71.0,68.0,1480
Hey! Pikmin,Action,69.0,65.0,1481
Hidden Agenda,Miscellaneous,66.0,66.0,1482
Hidden Dragon Legend,Action,52.0,52.0,1483
High Hell,Action,79.0,74.0,1484
Hitman,Modern,83.5,76.0,1485
Hitman - Episode 2: Sapienza,Action Adventure,82.33333333333333,65.0,1486
Hitman - Episode 3: Marrakesh,Action Adventure,77.0,65.0,1487
Hitman - Episode 4: Bangkok,Action Adventure,71.0,71.0,1488
Hitman - Episode 5: Colorado,Action Adventure,70.0,72.0,1489
Hitman - Episode 6: Hokkaido,Action Adventure,81.0,67.0,1490
Hitman - Intro Pack,Action Adventure,75.66666666666667,44.666666666666664,1491
Hitman 2,Action Adventure,82.66666666666667,76.33333333333333,1492
Hitman GO: Definitive Edition,Strategy,74.5,54.0,1493
Hitman HD Enhanced Collection,Miscellaneous,69.0,22.0,1494
Hitman: Absolution,Action Adventure,79.0,71.0,1495
Hoard,Action,65.0,72.0,1496
Hob,Action,77.5,73.0,1497
Hohokum,General,75.0,63.0,1498
Hollow,Action Adventure,36.0,52.0,1499
Hollow Knight,Action Adventure,88.5,89.0,1500
Home,Action Adventure,69.0,60.0,1501
Home Sweet Home,Action Adventure,68.0,48.0,1502
HomeTown Story,Simulation,47.0,60.0,1503
Homefront,Action,70.0,55.0,1504
Homefront: The Revolution,Shooter,50.333333333333336,41.0,1505
Homesick,Adventure,72.0,71.0,1506
Homeworld Remastered Collection,Miscellaneous,86.0,82.0,1507
Homeworld: Deserts of Kharak,Strategy,79.0,79.0,1508
Hoodwink,Adventure,29.0,28.0,1509
Horizon,General,58.0,67.0,1510
Horizon Chase Turbo,Racing,78.33333333333333,79.66666666666667,1511
Horizon Zero Dawn,Role-Playing,89.0,83.0,1512
Horizon Zero Dawn: The Frozen Wilds,Role-Playing,83.0,73.0,1513
Hot Shots Golf: World Invitational,Sports,76.0,81.0,1514
Hotline Miami,Action,85.0,85.0,1515
Hotline Miami 2: Wrong Number,General,74.5,76.0,1516
How We Soar,Action,67.0,59.0,1517
How to Survive,Action Adventure,57.5,63.0,1518
How to Survive 2,Action Adventure,67.0,65.0,1519
How to Survive: Storm Warning Edition,Action Adventure,65.0,63.0,1520
Hue,Puzzle,78.0,74.33333333333333,1521
Human Resource Machine,Puzzle,75.66666666666667,76.0,1522
Human: Fall Flat,Action Adventure,68.75,70.25,1523
Humans Must Answer,Action,55.0,53.0,1524
Hunted: The Demon's Forge,Action Adventure,61.0,66.0,1525
Husk,Action Adventure,44.0,38.0,1526
Hustle Kings,Sports,75.0,74.0,1527
Hydrophobia Prophecy,Action Adventure,64.0,60.0,1528
Hyper Light Drifter,Role-Playing,82.0,77.25,1529
Hyperdevotion Noire: Goddess Black Heart,Role-Playing,68.0,71.0,1530
Hyperdimension Neptunia PP: Producing Perfection,Action,54.0,60.0,1531
Hyperdimension Neptunia Re;Birth1,Role-Playing,69.0,77.0,1532
Hyperdimension Neptunia Re;Birth2: Sisters Generation,Role-Playing,67.0,70.0,1533
Hyperdimension Neptunia Re;Birth3: V Generation,Role-Playing,70.0,73.0,1534
Hyperdimension Neptunia U: Action Unleashed,Action,71.0,70.0,1535
Hypnospace Outlaw,Adventure,82.0,62.0,1536
Hyrule Warriors,Action,76.0,83.0,1537
Hyrule Warriors Legends,Action,70.0,74.0,1538
Hyrule Warriors: Definitive Edition,Action,78.0,81.0,1539
I Am Alive,Action Adventure,66.0,60.0,1540
I Am Bread,Miscellaneous,56.666666666666664,47.0,1541
I Am Setsuna,Role-Playing,73.0,73.66666666666667,1542
I Expect You To Die,Adventure,82.0,76.0,1543
I and Me,Action,60.0,68.0,1544
ICEY,Action,79.0,75.0,1545
IL-2 Sturmovik: Battle of Stalingrad,WWI,74.0,60.0,1546
IL-2 Sturmovik: Cliffs of Dover,Simulation,60.0,71.0,1547
INSIDE,Action,90.5,83.5,1548
IRONFALL Invasion,Sci-Fi,48.0,56.0,1549
Ice Cream Surfer,Action,53.0,68.0,1550
Icewind Dale: Enhanced Edition,Role-Playing,80.0,73.0,1551
Iconoclasts,Action Adventure,85.66666666666667,73.66666666666667,1552
Ignite,Driving,59.0,60.0,1553
Ikachan,Action,71.0,72.0,1554
Ikaruga,Action,88.0,79.0,1555
Immortal Redneck,Action,73.75,71.25,1556
Immortal: Unchained,Role-Playing,50.0,71.5,1557
Impact Winter,Adventure,63.0,49.0,1558
Impire,Strategy,45.0,54.0,1559
Implosion - Never Lose Hope,Action,74.0,75.0,1560
In Between,Action,68.0,80.0,1561
In Space We Brawl,Action,54.0,44.0,1562
Inazuma Eleven,Sports,78.0,79.0,1563
Inazuma Eleven 3: Bomb Blast,Sports,72.0,77.0,1564
Inazuma Eleven 3: Lightning Bolt,Sports,70.0,72.0,1565
Inazuma Eleven 3: Team Ogre Attacks!,Sports,70.0,71.0,1566
Inazuma Eleven Go: Chrono Stones: Thunderflash,Sports,77.0,82.0,1567
Inazuma Eleven Go: Chrono Stones: Wildfire,Sports,77.0,74.0,1568
Inazuma Eleven Go: Light,Sports,74.0,76.0,1569
Inazuma Eleven Go: Shadow,Sports,75.0,71.0,1570
Incredipede,Miscellaneous,74.0,69.0,1571
Infernium,Action Adventure,67.0,70.0,1572
Infestation: Survivor Stories (The War Z),Massively Multiplayer Online,20.0,17.0,1573
Infested Planet,Strategy,75.0,77.0,1574
Infinite Crisis,MOBA,68.0,67.0,1575
Infinite Minigolf,Sports,70.5,64.0,1576
Infinity Runner,Action,50.5,60.0,1577
Injustice 2,Action,87.33333333333333,79.66666666666667,1578
Injustice 2: Legendary Edition,Action,88.0,73.0,1579
Injustice: Gods Among Us - Ultimate Edition,Action,80.0,72.0,1580
Inked,Adventure,67.0,59.0,1581
Inmates,Action Adventure,46.0,75.0,1582
Inner Chains,Action,40.0,54.0,1583
InnerSpace,Simulation,64.66666666666667,49.666666666666664,1584
Inside My Radio,Action,68.0,72.0,1585
Insurgency,Shooter,74.0,86.0,1586
Insurgency: Sandstorm,Strategy,78.0,87.0,1587
Into the Breach,Strategy,89.5,75.5,1588
Into the Stars,Action Adventure,61.0,31.0,1589
Intruders: Hide and Seek,Action Adventure,62.0,66.0,1590
"Invisible, Inc.",Sci-Fi,82.0,79.0,1591
"Invisible, Inc. Console Edition",General,82.0,69.0,1592
Invizimals: The Alliance,Card Battle,69.0,66.0,1593
Iris.Fall,Adventure,70.0,67.0,1594
Iron Brigade,Action,75.0,53.0,1595
Iron Front: Liberation 1944,Strategy,55.0,67.0,1596
Iron Sky: Invasion,Action,49.0,62.0,1597
Ironcast,Puzzle,77.5,75.0,1598
Ironclad Tactics,Strategy,69.0,72.0,1599
Island Time VR,Action Adventure,61.0,45.0,1600
It's Quiz Time,Miscellaneous,69.0,65.0,1601
Ittle Dew 2,Role-Playing,75.0,60.0,1602
Ittle Dew 2+,Role-Playing,77.0,79.0,1603
J-Stars Victory Vs+,Action,61.0,64.0,1604
J.U.L.I.A.: Among the Stars,Strategy,71.0,76.0,1605
JYDGE,Action,71.5,66.5,1606
Jack Keane 2: The Fire Within,Adventure,52.0,65.0,1607
Jacob Jones and the Bigfoot Mystery: Episode One - A Bump in the Night,Miscellaneous,74.0,77.0,1608
Jagged Alliance: Back in Action,Strategy,62.0,55.0,1609
Jagged Alliance: Crossfire,Strategy,63.0,43.0,1610
Jagged Alliance: Flashback,Strategy,52.0,43.0,1611
Jagged Alliance: Rage!,Strategy,58.0,21.0,1612
Jak and Daxter Collection,Action,67.0,63.0,1613
James Noir's Hollywood Crimes,Miscellaneous,60.0,67.0,1614
Jamestown: Legend of the Lost Colony,Action,81.0,75.0,1615
Jazzpunk,General,75.0,77.0,1616
Jet Car Stunts,Action,60.5,68.5,1617
Jett Rocket II: The Wrath of Taikai,Action,62.0,65.0,1618
JoJo's Bizarre Adventure: Eyes of Heaven,Action,61.0,72.0,1619
Job Simulator,Action,71.0,70.0,1620
Joe Danger 2: The Movie,Action,81.0,64.0,1621
Joe Dever's Lone Wolf,Action,79.0,79.0,1622
Joe Dever's Lone Wolf HD Remastered,Action,78.0,68.0,1623
Johnny Kung Fu,Action,44.0,49.0,1624
Jon Shafer's At the Gates,Strategy,65.0,63.0,1625
Jotun,Action,79.0,68.0,1626
Jotun: Valhalla Edition,Action,74.5,65.5,1627
Journey,Action,92.0,84.0,1628
Journey of a Roach,Miscellaneous,65.0,69.0,1629
Jump Force,Action Adventure,59.0,46.666666666666664,1630
JumpJet Rex,Action,76.0,70.0,1631
Jumping Joe & Friends,Action,54.0,57.0,1632
"Jungle Rumble: Freedom, Happiness and Bananas",Action,56.0,60.0,1633
Jurassic Park: The Game,Adventure,54.0,46.0,1634
Jurassic World Evolution,Strategy,71.0,68.0,1635
Just Cause 3,Sci-Fi,72.66666666666667,63.0,1636
Just Cause 3: Sky Fortress,Action Adventure,72.0,72.0,1637
Just Cause 4,Action Adventure,67.66666666666667,54.666666666666664,1638
Just Dance 2014,Action,72.0,76.0,1639
Just Dance 2015,Action,71.0,65.5,1640
Just Dance 2016,Action,70.66666666666667,62.0,1641
Just Dance 2017,Action,72.66666666666667,61.666666666666664,1642
Just Dance 2018,Action,73.0,58.0,1643
Just Dance 2019,Action,74.5,52.5,1644
Just Dance 4,Action,66.0,78.0,1645
Just Shapes & Beats,Action,83.0,81.0,1646
KURSK,Action Adventure,43.0,40.0,1647
Kalimba,Action,81.0,74.0,1648
Kamiko,Action Adventure,74.0,75.0,1649
Katamari Damacy REROLL,Action Adventure,83.5,82.5,1650
Kathy Rain,Adventure,77.0,73.0,1651
Keep Talking and Nobody Explodes,Adventure,86.0,73.0,1652
Kelvin and the Infamous Machine,Adventure,79.0,73.0,1653
Ken Follett's The Pillars of the Earth,Adventure,77.0,73.0,1654
Kenshi,General,78.0,80.0,1655
Kentucky Route Zero - Act I,Adventure,81.0,75.0,1656
Kentucky Route Zero - Act II,Adventure,82.0,77.0,1657
Kentucky Route Zero - Act III,Adventure,91.0,66.0,1658
Kentucky Route Zero - Act IV,Adventure,90.0,63.0,1659
Kerbal Space Program,Sci-Fi,79.66666666666667,71.33333333333333,1660
Kerbal Space Program: Enhanced Edition,Simulation,64.0,66.0,1661
Kerbal Space Program: Making History,Simulation,76.0,65.0,1662
Kero Blaster,General,82.0,73.0,1663
Kersploosh!,Miscellaneous,62.0,70.0,1664
Ketzal's Corridors,General,76.0,76.0,1665
Kholat,Fantasy,64.0,65.0,1666
Kick & Fennick,Action,65.0,73.0,1667
KickBeat,Action,67.0,73.0,1668
KickBeat: Special Edition,Action,60.0,38.0,1669
KickBeat: Steam Edition,Action,66.0,74.0,1670
Kid Icarus: Uprising,Action Adventure,83.0,88.0,1671
Kill Strain,Action,53.0,72.0,1672
Killer Instinct,Action,73.0,63.0,1673
Killer Instinct Season 3,Action,86.0,65.0,1674
Killer Is Dead: Nightmare Edition,Action Adventure,71.0,64.0,1675
Killing Floor 2,Sci-Fi,76.33333333333333,71.33333333333333,1676
Killing Floor: Incursion,Action,68.0,52.0,1677
Killzone: Mercenary,Action,78.0,88.0,1678
Killzone: Shadow Fall,Shooter,73.0,68.0,1679
Killzone: Shadow Fall - Intercept,Action,72.0,67.0,1680
Kinect Sports Rivals,General,60.0,50.0,1681
King Arthur II: The Role-Playing Wargame,Role-Playing,66.0,66.0,1682
King Arthur: Fallen Champions,Strategy,54.0,50.0,1683
King Oddball,Miscellaneous,65.0,53.0,1684
King's Bounty: Dark Side,Strategy,73.0,63.0,1685
King's Bounty: Warriors of the North,Strategy,74.0,71.0,1686
King's Quest Chapter 1: A Knight to Remember,Adventure,79.66666666666667,74.33333333333333,1687
King's Quest Chapter 2: Rubble Without a Cause,Adventure,68.66666666666667,57.0,1688
King's Quest Chapter 3: Once Upon a Climb,Adventure,79.5,63.0,1689
King's Quest Chapter 4: Snow Place Like Home,Adventure,67.0,53.0,1690
King's Quest Chapter 5: The Good Knight,Adventure,78.0,51.0,1691
Kingdom,Action,74.0,76.0,1692
Kingdom Come: Deliverance,Action Adventure,71.0,76.0,1693
Kingdom Come: Deliverance - From The Ashes,Role-Playing,54.0,47.0,1694
Kingdom Hearts 3D: Dream Drop Distance,Role-Playing,75.0,85.0,1695
Kingdom Hearts HD 2.8 Final Chapter Prologue,Miscellaneous,76.0,82.0,1696
Kingdom Hearts HD I.5 + II.5 Remix,Miscellaneous,84.0,89.0,1697
Kingdom Hearts III,Action RPG,82.0,75.5,1698
Kingdom: Two Crowns,Action,84.0,81.0,1699
Kingdoms and Castles,Strategy,72.0,74.0,1700
Kingdoms of Amalur: Reckoning,Role-Playing,81.0,67.0,1701
Kirby Battle Royale,Miscellaneous,57.0,70.0,1702
Kirby Fighters Deluxe,Action,66.0,73.0,1703
Kirby Star Allies,Action,73.0,74.0,1704
Kirby and the Rainbow Curse,Action,73.0,80.0,1705
Kirby's Blowout Blast,Action,69.0,68.0,1706
Kirby's Extra Epic Yarn,Action,80.0,76.0,1707
Kirby: Planet Robobot,Action,81.0,85.0,1708
Kirby: Triple Deluxe,General,80.0,87.0,1709
Kitty Powers' Matchmaker,Action,72.0,63.0,1710
Klaus,Action,76.0,72.0,1711
Knack,Action,54.0,65.0,1712
Knack 2,Action Adventure,69.0,76.0,1713
Knight Squad,Action,71.0,68.0,1714
Knights of Pen & Paper +1 Edition,Role-Playing,62.0,58.0,1715
Knights of Pen & Paper 2,Role-Playing,67.0,57.0,1716
Knock-knock,General,57.0,83.0,1717
Knowledge is Power,Miscellaneous,71.0,75.0,1718
Knowledge is Power: Decades,Miscellaneous,64.0,47.0,1719
Knytt Underground,Action,76.0,76.0,1720
Koi,Action Adventure,51.0,54.0,1721
Koihime Enbu,Action,68.0,67.0,1722
Kokuga,Action,77.0,75.0,1723
Kona,Action Adventure,72.0,74.0,1724
Korix,Strategy,69.0,70.0,1725
Krater,Role-Playing,52.0,71.0,1726
Kromaia Omega,Action,68.0,59.0,1727
Kung Fu Rabbit,Action,65.0,51.0,1728
Kyn,Role-Playing,58.0,53.0,1729
L.A. Noire,Action Adventure,77.33333333333333,79.66666666666667,1730
L.A. Noire: The Complete Edition,Action Adventure,83.0,79.0,1731
L.A. Noire: The VR Case Files,Adventure,82.0,68.0,1732
LA Cops,Action,47.0,62.5,1733
LBX: Little Battlers eXperience,Action,73.0,73.0,1734
LEGO Batman 2: DC Super Heroes,Action Adventure,69.5,70.0,1735
LEGO Batman 3: Beyond Gotham,Action Adventure,73.5,69.5,1736
LEGO City Undercover,Action Adventure,78.0,75.5,1737
LEGO City Undercover: The Chase Begins,Action Adventure,62.0,66.0,1738
LEGO DC Super-Villains,Action Adventure,73.66666666666667,70.0,1739
LEGO Dimensions,Action Adventure,80.0,71.0,1740
LEGO Harry Potter Collection,Miscellaneous,73.0,73.0,1741
LEGO Harry Potter: Years 5-7,Action Adventure,67.5,68.5,1742
LEGO Jurassic World,Action Adventure,70.66666666666667,69.66666666666667,1743
LEGO Marvel Super Heroes,Action Adventure,81.0,79.0,1744
LEGO Marvel Super Heroes 2,Action,74.33333333333333,73.0,1745
LEGO Marvel's Avengers,Action Adventure,71.0,62.0,1746
LEGO Pirates of the Caribbean: The Video Game,Action Adventure,72.0,70.0,1747
LEGO Star Wars III: The Clone Wars,Action Adventure,71.5,68.5,1748
LEGO Star Wars: The Force Awakens,Action Adventure,75.33333333333333,74.33333333333333,1749
LEGO The Hobbit,Historic,70.5,67.5,1750
LEGO The Incredibles,Action Adventure,69.33333333333333,61.0,1751
LEGO The Lord of the Rings,Action Adventure,54.0,56.0,1752
LEGO Worlds,Action Adventure,66.25,65.75,1753
LEGRAND LEGACY: Tale of the Fatebounds,Role-Playing,66.5,69.5,1754
"LEVEL 22, Gary's Misadventures",Action,68.0,80.0,1755
LIGHT,Miscellaneous,49.0,51.0,1756
LIMBO,Action,85.5,82.0,1757
LISA,Action,78.0,87.0,1758
La-Mulana (Remake),Action,80.0,72.0,1759
La-Mulana 2,Action Adventure,79.0,76.0,1760
La-Mulana EX,Action,77.0,79.0,1761
Labyrinth of Refrain: Coven of Dusk,Role-Playing,75.0,71.5,1762
Ladykiller in a Bind,Action Adventure,73.0,74.0,1763
Lamplight City,Adventure,72.0,72.0,1764
Langrisser Re:Incarnation -TENSEI-,Strategy,35.0,63.0,1765
Lara Croft GO,Strategy,84.0,55.0,1766
Lara Croft and the Temple of Osiris,Action,73.0,60.333333333333336,1767
Laser League,Sports,81.5,70.5,1768
Last Day of June,Adventure,75.33333333333333,74.33333333333333,1769
Last Year: The Nightmare,Action Adventure,73.0,59.0,1770
Late Shift,Adventure,68.0,66.66666666666667,1771
Law & Order: Legacies,Miscellaneous,53.0,75.0,1772
LawBreakers,Sci-Fi,76.0,62.0,1773
Layers of Fear,Adventure,74.66666666666667,74.66666666666667,1774
Layers of Fear: Legacy,Adventure,80.0,80.0,1775
Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy,Puzzle,72.0,70.0,1776
League of Evil,Action,64.0,62.0,1777
League of War: VR Arena,Strategy,46.0,50.0,1778
Leap of Fate,Action,80.0,75.0,1779
Left Alive,Action Adventure,37.0,79.0,1780
Legend of Dungeon,Action,62.0,75.0,1781
Legend of Grimrock,Role-Playing,82.0,81.0,1782
Legend of Grimrock II,Role-Playing,85.0,81.0,1783
Legend of Kay Anniversary,Action Adventure,61.75,66.0,1784
Legendary Eleven,Sports,54.0,60.0,1785
Legends of Eisenwald,General,71.0,77.0,1786
Legends of Pegasus,Simulation,36.0,15.0,1787
Legions of Steel,Strategy,64.0,44.0,1788
Leisure Suit Larry: Reloaded,Adventure,56.0,83.0,1789
Leisure Suit Larry: Wet Dreams Don't Dry,Adventure,71.0,65.0,1790
Lemma,Action Adventure,73.0,77.0,1791
Lemmings Touch,Miscellaneous,63.0,67.0,1792
Leo's Fortune,Action,72.0,64.0,1793
Let It Die,Action,72.0,72.0,1794
Let's Golf 3D,Sports,62.0,65.0,1795
Lethal League,Action,82.0,77.0,1796
Lethal VR,Action,56.0,49.0,1797
Lets Fish! Hooked On,Sports,41.0,65.0,1798
Letter Quest: Grimm's Journey Remastered,Puzzle,77.0,64.0,1799
Leviathan: Warships,Strategy,70.0,65.0,1800
Liberation Maiden,General,69.0,78.0,1801
Lichdom: Battlemage,Role-Playing,69.0,68.0,1802
Lichtspeer,Action Adventure,69.5,71.0,1803
Lichtspeer: Double Speer Edition,Action Adventure,71.0,74.0,1804
Life Goes On,Platformer,73.0,72.0,1805
Life Goes On: Done to Death,Action,77.0,68.0,1806
Life is Feudal: Your Own,Historic,63.0,56.0,1807
Life is Strange,Sci-Fi,84.0,86.5,1808
Life is Strange 2: Episode 1 - Roads,Action Adventure,80.33333333333333,54.333333333333336,1809
Life is Strange 2: Episode 2 - Rules,Action Adventure,75.33333333333333,45.0,1810
Life is Strange: Before the Storm,Action Adventure,77.0,79.0,1811
Life is Strange: Before the Storm - Episode 1: Awake,Action Adventure,79.0,78.33333333333333,1812
Life is Strange: Before the Storm - Episode 2: Brave New World,Action Adventure,79.0,80.0,1813
Life is Strange: Before the Storm - Episode 3: Hell is Empty,Action Adventure,77.66666666666667,71.66666666666667,1814
Life is Strange: Before the Storm - Farewell,Action Adventure,80.0,73.0,1815
Life is Strange: Episode 1 - Chrysalis,Action Adventure,76.33333333333333,84.0,1816
Life is Strange: Episode 2 - Out of Time,Action Adventure,76.0,85.0,1817
Life is Strange: Episode 3 - Chaos Theory,Action Adventure,80.33333333333333,86.0,1818
Life is Strange: Episode 4 - Dark Room,Action Adventure,77.0,86.0,1819
Life is Strange: Episode 5 - Polarized,Action Adventure,81.33333333333333,84.0,1820
Lifeless Planet,Sci-Fi,59.0,67.0,1821
Lifeless Planet: Premier Edition,Action Adventure,58.5,57.5,1822
Light Fall,Action,70.5,70.5,1823
Light Tracer,Puzzle,68.0,63.0,1824
Lightning Returns: Final Fantasy XIII,General,66.0,74.0,1825
Lilly Looking Through,Adventure,71.0,68.0,1826
Linelight,Puzzle,77.0,55.0,1827
Little Deviants,Action,57.0,55.0,1828
Little Dragons Cafe,Strategy,63.5,57.0,1829
Little Inferno,Miscellaneous,72.66666666666667,73.0,1830
Little King's Story,Strategy,62.0,77.0,1831
Little Nightmares,Action Adventure,80.66666666666667,79.0,1832
Little Nightmares: Complete Edition,Action Adventure,79.0,83.0,1833
Little Nightmares: The Depths,General,62.0,60.0,1834
Little Red Lie,Adventure,77.0,37.0,1835
Little Witch Academia: Chamber of Time,Action,58.0,64.0,1836
LittleBigPlanet 3,Action,79.0,72.0,1837
LittleBigPlanet PS Vita,Action,88.0,86.0,1838
Livelock,Action,73.0,71.66666666666667,1839
Loading Human: Chapter 1,Adventure,53.0,65.0,1840
Loadout,Shooter,65.5,66.0,1841
LocoCycle,Driving,48.0,40.0,1842
LocoRoco,Action,79.0,72.0,1843
LocoRoco 2 Remastered,Action,79.0,77.0,1844
Lode Runner Legacy,Puzzle,74.0,75.0,1845
Lone Echo,Action Adventure,89.0,77.0,1846
Lone Survivor,Action Adventure,81.0,73.0,1847
Lone Survivor: The Director's Cut,Action Adventure,78.5,80.0,1848
Loot Rascals,Action Adventure,71.0,63.0,1849
Lord of Magna: Maiden Heaven,Strategy,68.0,78.0,1850
Lords of Football,Sports,52.0,64.0,1851
Lords of Xulima,Role-Playing,71.0,78.0,1852
Lords of the Fallen,Role-Playing,70.66666666666667,66.66666666666667,1853
Lost Dimension,Adventure,72.0,78.0,1854
Lost Orbit,Action,77.0,71.0,1855
Lost Planet 3,Action,61.0,62.0,1856
Lost Sea,Strategy,59.0,70.0,1857
Lost Sphear,Role-Playing,68.66666666666667,69.0,1858
Lovely Planet,Action,65.0,58.0,1859
Lovers in a Dangerous Spacetime,Platformer,82.0,74.75,1860
Lucius,Action Adventure,59.0,61.0,1861
Lucius II,Adventure,48.0,33.0,1862
Luckslinger,Action,76.0,70.0,1863
Lucky's Tale,Action,64.0,50.0,1864
Luftrausers,Action,81.5,71.0,1865
Luigi's Mansion,Action Adventure,74.0,83.0,1866
Luigi's Mansion: Dark Moon,Action Adventure,86.0,85.0,1867
Lume,Miscellaneous,69.0,50.0,1868
Lumines Remastered,Puzzle,81.5,66.5,1869
Lumines: Electronic Symphony,Miscellaneous,83.0,79.0,1870
Lumino City,Adventure,70.0,76.0,1871
Lumo,Action,75.66666666666667,66.0,1872
Lust for Darkness,First-Person,50.0,52.0,1873
MARVEL Powers United VR,Action,68.0,62.0,1874
MIND: Path to Thalamus,Action,75.0,68.0,1875
MISSING: An Interactive Thriller - Episode One,Adventure,63.0,66.0,1876
